OBJECTID,Place,תאריך,שעות שהייה,x,y
1939423,בנק לאומי - נצרת,24/7/2020,מ 2020-07-24 09:30 עד 2020-07-24 10:00,35.30359990000005,32.70549700000004
1939424,בי - גבעת שמואל,22/7/2020,מ 2020-07-22 21:00 עד 2020-07-22 21:30,34.85465440000007,32.07666020000005
1939425,סופר ברקת - גבעת שמואל,22/7/2020,מ 2020-07-22 21:30 עד 2020-07-22 22:15,34.85304800000006,32.086221600000044
1939426,קפה קפה גבעת שמואל - גבעת שמואל,22/7/2020,מ 2020-07-22 19:00 עד 2020-07-22 20:30,34.854952800000035,32.07694040000007
1939427,שוק העיר - בני ברק,24/7/2020,מ 2020-07-24 09:30 עד 2020-07-24 10:30,34.84231420000003,32.077313600000025
1939428,בית כנסת משכנות יעקב - בני ברק,24/7/2020,מ 2020-07-24 08:30 עד 2020-07-24 09:30,34.83988950000003,32.076324200000045
1939429,תלמוד תורה יחי ראובן - ביתר עילית,19/7/2020,מ 2020-07-19 21:30 עד 2020-07-19 22:30,35.119453100000044,31.70187630000004
1939430,מרכז מסחרי עינת - אילת,19/7/2020,מ 2020-07-19 17:00 עד 2020-07-19 18:00,34.93425410000003,29.55692460000006
1939431,מרכז מסחרי עינת - אילת,22/7/2020,מ 2020-07-22 17:00 עד 2020-07-22 18:00,34.93425410000003,29.55692460000006
1939432,המרכז הרפואי יוספטל - אילת,25/7/2020,מ 2020-07-25 12:30 עד 2020-07-25 17:00,34.94035390000005,29.554470800000047
1939433,כללית - בת ים,19/7/2020,מ 2020-07-19 17:00 עד 2020-07-19 18:00,34.74486370000005,32.01404340000005
1939434,סופר פארם - ירושלים,20/7/2020,מ 2020-07-20 18:30 עד 2020-07-20 19:00,35.14850930000006,31.766350500000044
1939435,המרכז הרב תחומי ללימודי קוסמטיקה - רמת גן,19/7/2020,מ 2020-07-19 08:30 עד 2020-07-19 15:00,34.80019200000004,32.08475690000006
1939436,"ברטעה - בסמ""ה",20/7/2020,מ 2020-07-20 10:30 עד 2020-07-20 12:00,35.09197300000005,32.47548400000005
1939437,מחסני השוק - יד בנימין,20/7/2020,מ 2020-07-20 19:00 עד 2020-07-20 20:00,34.82421000000005,31.792376000000047
1939438,ללין - חדרה,19/7/2020,מ 2020-07-19 18:00 עד 2020-07-19 19:30,34.89428230000004,32.441236600000025
1939439,צומת ספרים - חדרה,19/7/2020,מ 2020-07-19 18:00 עד 2020-07-19 19:30,34.89409060000003,32.44111000000004
1939440,צומת ספרים - חדרה,21/7/2020,מ 2020-07-21 21:30 עד 2020-07-21 22:00,34.89409060000003,32.44111000000004
1939441,רמי לוי חדרה - חדרה,21/7/2020,מ 2020-07-21 22:00 עד 2020-07-21 22:30,34.90512680000006,32.45548960000008
1939442,מקס סטוק נתניה - נתניה,19/7/2020,מ 2020-07-19 18:00 עד 2020-07-19 18:30,34.87452150000007,32.311831400000074
1939443,כל בו חצי חינם - ראשון לציון,23/7/2020,מ 2020-07-23 16:30 עד 2020-07-23 18:30,34.76210000000003,31.98780000000005
1939444,סופר בני תורה - בני ברק,22/7/2020,מ 2020-07-22 12:00 עד 2020-07-22 12:30,34.833536200000026,32.07608390000007
1939445,בית כנסת זכר חיים - פתח תקווה,18/7/2020,מ 2020-07-19 06:00 עד 2020-07-19 07:00,34.886610500000074,32.08417820000005
1939446,כותל המערבי - ירושלים,21/7/2020,מ 2020-07-21 17:30 עד 2020-07-21 18:30,35.23450850000006,31.77671890000005
1939447,שוק מחנה יהודה - ירושלים,21/7/2020,מ 2020-07-21 19:00 עד 2020-07-21 21:00,35.212222000000054,31.78555600000004
1939448,מכללת השף סניף חיפה - חיפה,20/7/2020,מ 2020-07-20 17:30 עד 2020-07-20 20:30,35.03676430000007,32.791206600000066
1939449,שופרסל אקספרס - תל אביב יפו,24/7/2020,מ 2020-07-24 13:00 עד 2020-07-24 14:00,34.78348600000004,32.10106440000004
1939450,דואר ישראל - נצרת,24/7/2020,מ 2020-07-24 08:30 עד 2020-07-24 09:30,35.29711460000004,32.69973250000004
1939451,מתחם עקרון 2000 - קרית עקרון,21/7/2020,מ 2020-07-21 10:00 עד 2020-07-21 11:00,34.81388480000004,31.860435300000063
1939452,"למטייל עודפים - מתחם ביל""ו - קרית עקרון",21/7/2020,מ 2020-07-21 11:00 עד 2020-07-21 12:00,34.81447890000004,31.86503390000007
1939453,קניון מול הים - אילת,19/7/2020,מ 2020-07-19 17:00 עד 2020-07-19 19:00,34.95391580000006,29.54978760000006
1939454,קניון מול הים - אילת,20/7/2020,מ 2020-07-20 18:00 עד 2020-07-20 20:00,34.95391580000006,29.54978760000006
1939455,"פרת 24, קרית גת",20/7/2020,מ 2020-07-20 15:00 עד 2020-07-20 15:30,34.75547700000004,31.613710600000047
1939456,"קיבוץ גלויות 4, ירושלים",20/7/2020,מ 2020-07-20 21:30 עד 2020-07-20 22:30,35.21884380000006,31.755979400000054
1939457,"האומן 24, ירושלים",21/7/2020,מ 2020-07-21 08:00 עד 2020-07-21 17:00,35.20783720000003,31.751304100000027
1939458,"האומן 24, ירושלים",19/7/2020,מ 2020-07-19 10:00 עד 2020-07-19 17:00,35.20783720000003,31.751304100000027
1939459,מאוחדת - גבעת מרדכי - ירושלים,21/7/2020,מ 2020-07-21 07:00 עד 2020-07-21 07:30,35.19776690000003,31.76171130000006
1939460,יוניק אסתטיקס -Unique Esthetics - בית שמש,21/7/2020,מ 2020-07-21 09:00 עד 2020-07-21 11:30,34.98615120000005,31.714290900000037
1939461,יוניק אסתטיקס -Unique Esthetics - בית שמש,22/7/2020,מ 2020-07-22 09:00 עד 2020-07-22 14:00,34.98615120000005,31.714290900000037
1939462,יוניק אסתטיקס -Unique Esthetics - בית שמש,19/7/2020,מ 2020-07-19 09:00 עד 2020-07-19 14:00,34.98615120000005,31.714290900000037
1939463,יוניק אסתטיקס -Unique Esthetics - בית שמש,20/7/2020,מ 2020-07-20 17:00 עד 2020-07-20 21:00,34.98615120000005,31.714290900000037
1939464,יוחננוף - ראשון לציון,21/7/2020,מ 2020-07-21 17:00 עד 2020-07-21 19:00,34.79216500000007,31.982547000000068
1939465,פז הסיירים - חולון,24/7/2020,מ 2020-07-24 12:30 עד 2020-07-24 12:45,34.80778600000008,32.002477000000056
1939466,מלון סנטרל פארק - אילת,23/7/2020,מ 2020-07-23 08:00 עד 2020-07-23 13:00,34.95259100000004,29.553639000000032
1939467,הלב הרחב - אילת,19/7/2020,מ 2020-07-19 16:00 עד 2020-07-19 17:30,34.95136740000004,29.548422300000027
1939468,יינות ביתן - גן יבנה,21/7/2020,מ 2020-07-21 12:00 עד 2020-07-21 13:30,34.71223660000004,31.789518600000065
1939469,פרנצ'סקה - ראשון לציון,20/7/2020,מ 2020-07-20 11:00 עד 2020-07-20 13:00,34.732532400000025,31.998965800000065
1939470,לנדוור - באר שבע,19/7/2020,מ 2020-07-19 18:00 עד 2020-07-19 20:00,34.81254700000005,31.24333100000007
1939471,מחסני השוק - אופקים,21/7/2020,מ 2020-07-21 19:30 עד 2020-07-21 21:30,34.62473270000004,31.315219200000055
1939472,כותל המערבי - ירושלים,20/7/2020,מ 2020-07-20 22:00 עד 2020-07-20 23:30,35.23450850000006,31.77671890000005
1939473,חוף תל ברוך - תל אביב יפו,21/7/2020,מ 2020-07-21 21:00 עד 2020-07-21 23:30,34.782471100000066,32.12164820000004
1939474,אמריקן לייזר - פתח תקווה,19/7/2020,מ 2020-07-19 08:00 עד 2020-07-19 15:00,34.86424200000005,32.094984500000066
1939475,אמריקן לייזר - פתח תקווה,20/7/2020,מ 2020-07-20 08:00 עד 2020-07-20 15:00,34.86424200000005,32.094984500000066
1939476,קניון חיפה/פלימן - חיפה,20/7/2020,מ 2020-07-20 13:00 עד 2020-07-20 15:30,34.96299000000005,32.790215000000046
1939477,היפר דודו - פתח תקווה,20/7/2020,מ 2020-07-20 09:00 עד 2020-07-20 10:00,34.882560100000035,32.08943300000004
1939478,בורגרס בר | Burgers Bar מחנה יהודה - ירושלים,21/7/2020,מ 2020-07-21 19:00 עד 2020-07-21 21:30,35.21291670000005,31.78408520000005
1939479,אושר עד - פתח תקווה,22/7/2020,מ 2020-07-22 17:00 עד 2020-07-22 19:30,34.89239410000005,32.105837000000065
1939480,"בית הדפוס 29, ירושלים",20/7/2020,מ 2020-07-20 20:00 עד 2020-07-20 21:45,35.18284680000005,31.785208700000055
1939481,אושר עד ירושלים תלפיות - ירושלים,23/7/2020,מ 2020-07-23 15:30 עד 2020-07-23 17:30,35.21347240000006,31.75357260000004
1939482,"שדרות מנחם בגין 4, מזכרת בתיה",23/7/2020,מ 2020-07-23 09:00 עד 2020-07-23 09:30,34.84103650000003,31.850014200000032
1939483,מכבי רעננה - רעננה,19/7/2020,מ 2020-07-19 07:00 עד 2020-07-19 07:22,34.87399390000007,32.18082570000007
1939484,מסעדת עונות (seasons beach) - חיפה,21/7/2020,מ 2020-07-21 19:30 עד 2020-07-21 21:30,34.956034000000045,32.793246500000066
1939485,בית כנסת המרכזי הספרדי זכור לדוד - נתניה,18/7/2020,מ 2020-07-19 06:30 עד 2020-07-19 07:30,34.860097300000064,32.32631010000006
1939486,קניון עזריאלי רמלה - רמלה,19/7/2020,מ 2020-07-19 11:30 עד 2020-07-19 19:30,34.86396290000005,31.925754900000072
1939487,בריכת כפר דניאל - מודיעין - כפר דניאל,21/7/2020,מ 2020-07-21 13:00 עד 2020-07-21 15:30,34.93247470000006,31.93333400000006
1939488,קפה נטו - יהוד - יהוד,21/7/2020,מ 2020-07-21 23:30 עד 2020-07-22 00:30,34.898456200000055,32.02617890000005
1939489,מקס סטוק 20 - רחובות,22/7/2020,מ 2020-07-22 11:00 עד 2020-07-22 11:30,34.80924170000003,31.89396160000007
1939490,שערי העיר - ירושלים,20/7/2020,מ 2020-07-20 16:30 עד 2020-07-20 18:00,35.205319400000064,31.789320000000032
1939491,מלון ישרוטל לגונה - אילת,19/7/2020,מ 2020-07-19 20:00 עד 2020-07-19 21:00,34.96179580000006,29.55132290000006
1939492,קניון מול הים - אילת,19/7/2020,מ 2020-07-19 17:00 עד 2020-07-19 19:00,34.95391580000006,29.54978760000006
1939493,קניון מול הים - אילת,20/7/2020,מ 2020-07-20 18:00 עד 2020-07-20 20:00,34.95391580000006,29.54978760000006
1939494,דרכי משה - אשדוד - אשדוד,19/7/2020,מ 2020-07-19 08:00 עד 2020-07-19 23:30,34.66593180000007,31.788943800000027
1939495,דרכי משה - אשדוד - אשדוד,20/7/2020,מ 2020-07-20 08:00 עד 2020-07-20 14:00,34.66593180000007,31.788943800000027
1939496,ארומה - Modi`in,19/7/2020,מ 2020-07-19 15:00 עד 2020-07-19 15:20,35.00581330000006,31.88517100000007
1939497,ארומה - Modi`in,20/7/2020,מ 2020-07-20 13:00 עד 2020-07-20 13:20,35.00581330000006,31.88517100000007
1939498,מוריה סנטר - מודיעין מכבים רעות,20/7/2020,מ 2020-07-20 14:00 עד 2020-07-20 17:30,35.005982000000074,31.885424400000034
1939499,תלמוד תורה קהילות יעקב - אלעד,19/7/2020,מ 2020-07-19 08:00 עד 2020-07-22 17:30,34.951381500000025,32.049119000000076
1939500,שוק מהדרין - חיפה,23/7/2020,מ 2020-07-23 12:00 עד 2020-07-23 13:00,35.00337150000007,32.804778000000056
1939501,מחסני חשמל - סניף קריית עקרון - קרית עקרון,19/7/2020,מ 2020-07-19 19:00 עד 2020-07-19 19:30,34.82069730000006,31.86946050000006
1939502,"ד""ר שיפר 6, פתח תקווה",19/7/2020,מ 2020-07-19 07:30 עד 2020-07-19 16:40,34.88990170000005,32.09653860000003
1939503,"ד""ר שיפר 6, פתח תקווה",20/7/2020,מ 2020-07-20 07:30 עד 2020-07-20 16:40,34.88990170000005,32.09653860000003
1939504,סופר-פארם אורון - פתח תקווה,19/7/2020,מ 2020-07-19 17:00 עד 2020-07-19 18:00,34.885430100000065,32.07574180000006
1939505,ארומה - אשדוד,22/7/2020,מ 2020-07-22 11:00 עד 2020-07-22 12:00,34.639117300000066,31.79239160000003
1939506,מגה בעיר - תל אביב יפו,22/7/2020,מ 2020-07-22 09:00 עד 2020-07-22 10:30,34.78919560000003,32.09081560000004
1939507,א.ל.מ מול חדרה - חדרה,20/7/2020,מ 2020-07-20 09:30 עד 2020-07-20 16:00,34.894440100000054,32.44138810000004
1939508,א.ל.מ מול חדרה - חדרה,19/7/2020,מ 2020-07-19 12:00 עד 2020-07-19 22:00,34.894440100000054,32.44138810000004
1939509,א.ל.מ מול חדרה - חדרה,21/7/2020,מ 2020-07-21 12:00 עד 2020-07-21 22:00,34.894440100000054,32.44138810000004
1939510,רמי לוי חדרה - חדרה,19/7/2020,מ 2020-07-19 11:00 עד 2020-07-19 12:00,34.90512680000006,32.45548960000008
1939511,עופר לב חדרה - חדרה,19/7/2020,מ 2020-07-19 09:00 עד 2020-07-19 15:00,34.92199930000004,32.43789410000005
1939512,"ההדס 23, אור עקיבא",23/7/2020,מ 2020-07-23 12:00 עד 2020-07-23 17:00,34.92006810000004,32.51739520000007
1939513,"ההדס 23, אור עקיבא",21/7/2020,מ 2020-07-21 09:30 עד 2020-07-21 18:00,34.92006810000004,32.51739520000007
1939514,המסלול האקדמי המכללה למינהל - ראשון לציון,19/7/2020,מ 2020-07-19 16:30 עד 2020-07-19 19:00,34.77278720000004,31.969738000000063
1939515,חוף דלילה - אשקלון,22/7/2020,מ 2020-07-22 17:30 עד 2020-07-22 18:30,34.554748000000075,31.67617000000007
1939516,קפטן קרפ - אשקלון,22/7/2020,מ 2020-07-22 18:00 עד 2020-07-22 18:30,34.55602310000006,31.682083500000033
1939517,"רבי עקיבא 18, נתניה",23/7/2020,מ 2020-07-23 08:10 עד 2020-07-23 09:15,34.85849700000006,32.343057900000076
1939518,"רבי עקיבא 18, נתניה",20/7/2020,מ 2020-07-20 08:10 עד 2020-07-20 09:15,34.85849700000006,32.343057900000076
1939519,"רבי עקיבא 18, נתניה",19/7/2020,מ 2020-07-19 08:10 עד 2020-07-19 09:15,34.85849700000006,32.343057900000076
1939520,משתלת דחליל - מרכז גינון ומחסן עצים - כפר רות,22/7/2020,מ 2020-07-22 16:30 עד 2020-07-22 17:00,35.02688400000005,31.910593000000063
1939521,קרביץ - מודיעין מכבים רעות,22/7/2020,מ 2020-07-22 20:00 עד 2020-07-22 20:30,35.007826600000044,31.89985340000004
1939522,קפה גרג גרנד קניון באר שבע - באר שבע,22/7/2020,מ 2020-07-22 10:00 עד 2020-07-22 11:00,34.77166250000005,31.25064050000003
1939523,טיב טעם - באר שבע,19/7/2020,מ 2020-07-19 21:00 עד 2020-07-19 22:00,34.809215100000074,31.241675400000076
1939524,April - ירושלים,21/7/2020,מ 2020-07-21 08:00 עד 2020-07-21 08:30,35.187194900000065,31.75154100000003
1939525,"צבי שכטרמן 14, נתניה",19/7/2020,מ 2020-07-19 17:30 עד 2020-07-19 18:00,34.87582760000004,32.32002360000007
1939526,קניון עיר ימים - נתניה,21/7/2020,מ 2020-07-21 17:00 עד 2020-07-21 18:00,34.847047400000065,32.27914260000006
1939527,הבייקריה חולון - חולון,22/7/2020,מ 2020-07-22 19:30 עד 2020-07-22 21:00,34.77034660000004,32.01716390000007
1939528,קפה גרג - פתח תקווה,21/7/2020,מ 2020-07-21 15:45 עד 2020-07-21 16:20,34.865984000000026,32.09313910000003
1939529,"הרותם 29, אשדוד",19/7/2020,מ 2020-07-19 11:00 עד 2020-07-19 12:00,34.65192670000005,31.78949890000007
1939530,Gali - נוף הגליל,20/7/2020,מ 2020-07-20 12:30 עד 2020-07-20 13:30,35.311047700000074,32.69913690000004
1939531,ויקטורי - גן יבנה,21/7/2020,מ 2020-07-21 11:00 עד 2020-07-21 12:00,34.70447690000003,31.775449000000037
1939532,"הזרם 2, קדימה צורן",22/7/2020,מ 2020-07-22 12:00 עד 2020-07-22 14:00,34.920403400000055,32.27628880000003
1939533,קניון Seven - אום אל-פחם,19/7/2020,מ 2020-07-19 19:00 עד 2020-07-19 21:30,35.14893330000007,32.53400300000004
1939534,"הסיבים 37, פתח תקווה",18/7/2020,מ 2020-07-19 05:00 עד 2020-07-19 13:30,34.85675750000007,32.08793060000005
1939535,בית קברות גני אסתר - ראשון לציון,20/7/2020,מ 2020-07-20 14:00 עד 2020-07-20 15:00,34.81929450000007,31.97161630000005
1939536,אייסמול אילת - ICE MALL EILAT - אילת,21/7/2020,מ 2020-07-21 18:00 עד 2020-07-21 21:30,34.965603000000044,29.55410900000004
1939537,חינם פלוס - תנובות,23/7/2020,מ 2020-07-23 08:30 עד 2020-07-23 09:30,34.96179530000006,32.312598700000024
1939538,"העמל 20, בת ים",24/7/2020,מ 2020-07-24 10:00 עד 2020-07-24 11:00,34.747454600000026,32.00459150000006
1939539,מחסני להב - נתניה,22/7/2020,מ 2020-07-22 21:00 עד 2020-07-22 21:30,34.861875600000076,32.32614150000006
1939540,א.ל.מ מול חדרה - חדרה,22/7/2020,מ 2020-07-22 09:30 עד 2020-07-22 16:00,34.894440100000054,32.44138810000004
1939541,א.ל.מ מול חדרה - חדרה,23/7/2020,מ 2020-07-23 09:30 עד 2020-07-23 16:30,34.894440100000054,32.44138810000004
1939542,א.ל.מ מול חדרה - חדרה,24/7/2020,מ 2020-07-24 09:30 עד 2020-07-24 13:30,34.894440100000054,32.44138810000004
1939543,קינג סטור קלאנסווה - קלנסווה,22/7/2020,מ 2020-07-22 21:00 עד 2020-07-22 22:00,34.983938900000055,32.29258470000008
1939544,"משה דיין 6, פתח תקווה",19/7/2020,מ 2020-07-19 10:30 עד 2020-07-19 19:00,34.86242940000005,32.093129900000065
1939545,"משה דיין 6, פתח תקווה",20/7/2020,מ 2020-07-20 12:00 עד 2020-07-20 18:30,34.86242940000005,32.093129900000065
1939546,שדרות ממילא - ירושלים,21/7/2020,מ 2020-07-21 16:30 עד 2020-07-21 17:30,35.21995110000006,31.781389400000023
1939547,קניון בת ים - בת ים,22/7/2020,מ 2020-07-22 12:30 עד 2020-07-22 13:00,34.75616730000007,32.015182700000025
1939548,ויקטורי - ראש העין,21/7/2020,מ 2020-07-21 08:00 עד 2020-07-21 09:00,34.94286150000005,32.09654660000007
1939549,פורט סעיד - תל אביב יפו,21/7/2020,מ 2020-07-21 23:00 עד 2020-07-21 23:59,34.77224220000005,32.06473470000003
1939550,פורט סעיד - תל אביב יפו,21/7/2020,מ 2020-07-22 00:00 עד 2020-07-22 00:30,34.77224220000005,32.06473470000003
1939551,מרכז להכשרה טכנולוגית כרמיאל - כרמיאל,22/7/2020,מ 2020-07-22 13:00 עד 2020-07-22 15:00,35.30228870000008,32.92260210000006
1939552,שיפודי נתנאל - ראשון לציון,19/7/2020,מ 2020-07-19 21:00 עד 2020-07-19 22:00,34.81097710000006,31.973426200000063
1939553,פריים עזריאלי ראשונים - ראשון לציון,19/7/2020,מ 2020-07-19 15:00 עד 2020-07-19 16:30,34.80314960000004,31.950005600000058
1939554,I optic - ראשון לציון,19/7/2020,מ 2020-07-19 17:00 עד 2020-07-19 17:30,34.80600930000003,31.948678400000063
